portal,joinKeys,tableSize,leftTableDataset,leftTableID,leftTableEncoding,leftColumnIndex,rightTableDataset,rightTableID,rightTableEncoding,rightColumnIndex,scoreThreshold,isSameDataset,hasSameColumnName,expRatio,Join Annotation***,Domain/Topic,Data Type of Join Columns**
US,key-key,r>=1000,https://catalog.data.gov/dataset/4fb0e2d7-79aa-4146-944e-ea4d640e4161,b78e53b7-b135-4213-b062-997db967e9d5,ascii,0,https://catalog.data.gov/dataset/4fb0e2d7-79aa-4146-944e-ea4d640e4161,d38e64f0-bd20-412b-81d0-53c10b1e2be0,ascii,0,1,TRUE,TRUE,1,2,CO2 and CH4 Observations,date timestamp
US,key-key,r>=1000,https://catalog.data.gov/dataset/5cbd0be4-4f21-41d6-99c9-c1807329305e,341dea58-6b4a-49bf-ac35-7b9f06378b6b,utf-8,21,https://catalog.data.gov/dataset/ce2bf405-3149-4935-80e9-02b355dd5a20,6aaa99b3-8a5c-44f1-a61a-078066fafe37,utf-8,29,1,FALSE,TRUE,1,0,Diseases,date timestamp
US,key-key,r>=1000,https://catalog.data.gov/dataset/4fb0e2d7-79aa-4146-944e-ea4d640e4161,aa5a3d47-ec30-42ec-ad44-66e9ba49efb6,ascii,0,https://catalog.data.gov/dataset/4fb0e2d7-79aa-4146-944e-ea4d640e4161,cde79571-82eb-412a-947c-ad2e32ff750b,ascii,0,1,TRUE,TRUE,1,2,CO2 and CH4 Observations,date timestamp
US,key-key,r>=1000,https://catalog.data.gov/dataset/4fb0e2d7-79aa-4146-944e-ea4d640e4161,2a7a55da-10d2-4f5b-99f4-3216fe65b45d,ascii,0,https://catalog.data.gov/dataset/4fb0e2d7-79aa-4146-944e-ea4d640e4161,7569e422-c8f7-4a88-991c-7f0a37efbf86,ascii,0,1,TRUE,TRUE,1,2,CO2 and CH4 Observations,date timestamp
US,key-key,r>=1000,https://catalog.data.gov/dataset/445bdf94-d535-4d6d-ae8b-717279060167,54671062-219b-4b23-9f6d-57f63d6f176f,ascii,0,https://catalog.data.gov/dataset/445bdf94-d535-4d6d-ae8b-717279060167,dc04022e-c84e-4e70-825e-cb6f6bc08bfe,ascii,0,1,TRUE,TRUE,1,2,CO2 and CH4 Observations,date timestamp
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/e96375c3-d622-4243-ae29-be40ec4bc1fa,53074e8e-6ad4-4cde-b45e-d4a4395d36e6,UTF-8-SIG,1,https://catalog.data.gov/dataset/be59d986-2d62-4567-a74a-115c6cc4d462,d835ae77-6a98-4f4f-baf2-b23ebd447c29,UTF-8-SIG,1,1,FALSE,TRUE,490.1077741,1,education stats,integer (state code)
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/44962058-7e94-4a45-83a9-22ede602803a,2d768433-f85b-40b0-b9a4-ac0ec0f8d2f2,ascii,1,https://catalog.data.gov/dataset/44962058-7e94-4a45-83a9-22ede602803a,78c9d7ff-292c-4d07-aa05-b1b9f62a84ac,ascii,1,0.9,TRUE,TRUE,125.4214985,1,investment,integer (investor code)
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/a198eac2-d4c4-4664-bddc-73a2168c8401,7b2262ca-3337-43b1-8826-bc25899f1411,ascii,3,https://catalog.data.gov/dataset/34bbd9b0-ebfa-4efb-9680-c250b1e53801,89ceae40-9cde-4a41-bb0d-c3f1d73ae7e4,ascii,8,0.9,FALSE,TRUE,1246.222222,0,energy consumption vs health,state
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/178c8aef-752a-4795-92b8-7df6c2adeba2,4a945434-3147-4a26-9998-a5dbd249d490,UTF-8-SIG,5,https://catalog.data.gov/dataset/c4eaddb8-42ae-4c03-8eb9-fbe8bc2a1029,9995a954-62de-4c5e-9a66-7fdf66bb2f41,ascii,5,0.9,FALSE,FALSE,761.7578806,0,fish vs fire,integer
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/cd1ce37e-c43d-4326-a677-ec33302d7a92,0d33cb36-5bd6-487e-a37a-b9ec1ebf6c4a,ascii,15,https://catalog.data.gov/dataset/0fbf37c3-5d1e-430f-a314-7a3aa0d2074f,c8c58097-0f19-4090-8e8e-8afc8d833c0c,ascii,15,0.9,FALSE,FALSE,1.067427175,0,water quality vs property,location
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/ba9ee72b-cae2-479d-ae4f-3c04d99c4bbc,8f7b2478-dfe7-44ab-aafb-76ff7a463bad,ascii,6,https://catalog.data.gov/dataset/319a8dd9-60b1-4df1-8df5-7ea1a60641c0,b6430b02-d09f-4e43-9dfb-781576141188,ascii,6,0.9,FALSE,TRUE,9.782608696,1,veteran,string
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/5aba6740-e267-451b-95b5-a5b4e6c8e242,1f3a5b7c-3ae3-42e3-a931-36506a947dbc,ascii,1,https://catalog.data.gov/dataset/5aba6740-e267-451b-95b5-a5b4e6c8e242,cbbbae93-307a-4efb-8114-b88ff7b0d545,ascii,1,1,TRUE,TRUE,82.53784454,1,ocean protection,integer
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/0ccf03d2-56ad-4e33-9b23-9714f8afa7de,0f8ca37c-3d7c-41ef-8469-0eab3b451b48,ascii,0,https://catalog.data.gov/dataset/28ab0e0d-ac9e-4ee6-b06d-9b4076e157ba,1ccfde14-f068-4d46-b097-d9d0b82b7133,ascii,11,0.9,FALSE,FALSE,6.81025641,1,creeks/lakes vs water quality sampling,char code
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/bed14fd3-7618-4410-9b3b-7b1b148cdc4e,0df24bfd-fb66-4bf1-a960-41461e90cd54,ascii,5,https://catalog.data.gov/dataset/828ec81e-4633-4552-902a-78f6fddfb891,bb5cef3b-3089-4151-9cd8-20d4bab20238,ascii,5,0.9,FALSE,FALSE,557.9821837,1,government funds,string
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/7ea4d795-0a24-4397-9666-48056f3f26bd,2b35cf14-2aa9-427e-860e-de31c192eb9a,ascii,215,https://catalog.data.gov/dataset/92393d7c-c40e-44bb-87e2-b68f6bbf483c,35bbe2d0-34f1-4eb0-8a43-c5b5efe6003e,ascii,140,0.9,FALSE,FALSE,8.16923571,1,surveys,integer
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/3dc9e2d2-27a8-4769-8b31-37738ea96e1a,5b399017-0642-4251-a063-9ae0625b791f,UTF-8-SIG,3,https://catalog.data.gov/dataset/a3de4772-a5c3-413b-a99e-23795058b457,72ac646c-06a3-41f8-8c2e-3992b5b05767,UTF-8-SIG,3,0.9,FALSE,TRUE,15.97661567,1,rivers,string
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/cd1c0c6a-3732-4e80-880f-57295179a97e,02a061b7-229f-41a0-b90a-618664b85366,UTF-8-SIG,7,https://catalog.data.gov/dataset/228a9ab7-a41c-43af-acf0-65a830f274c0,e2a0924e-d0b1-4a05-a0a2-e34ae108a972,UTF-8-SIG,15,1,FALSE,TRUE,2505.409454,1,rare species,county
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/c6e623cc-dc37-4e89-8437-92c68bd8a397,37c181ee-8542-4416-abc4-df85454a2751,ascii,1,https://catalog.data.gov/dataset/2421b528-a8f8-42e6-a990-e26bee89a6a1,db411e89-87c3-44af-910e-808ff3a8a42b,utf-8,1,0.9,FALSE,FALSE,9.897869557,1,government funds,string
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/445bdf94-d535-4d6d-ae8b-717279060167,10a49056-10f0-4b72-a3e4-62119db35df1,ascii,3,https://catalog.data.gov/dataset/4d827dec-eed4-4f2f-8452-69fd3f8f3dc6,de80c82d-6ab9-43ce-8c06-1a93ffdeba43,ascii,16,0.9,FALSE,FALSE,37.52850789,0,co2 vs energy audit,integer
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/5b68820e-8572-4d7d-89d5-29eb6bb91986,91f1d19d-b2ae-4615-be4f-cb39d232aa19,utf-8,30,https://catalog.data.gov/dataset/bd5beb7b-7e72-45bc-a800-5243ea643b8d,e30e94fd-95ec-4599-a4c4-0a9e4394dc50,utf-8,30,0.9,FALSE,TRUE,34.57142857,1,diseases,string
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/445bdf94-d535-4d6d-ae8b-717279060167,0aeae902-92c2-4cdf-86a6-5abb6a771232,ascii,2,https://catalog.data.gov/dataset/d5f25b70-49af-4a46-80c3-2d1e73c8478f,340500a3-8b67-4cef-a24b-0980b92c2dd8,ascii,9,0.9,FALSE,FALSE,167.690411,0,co2 vs city maintenance,integer
US,nonkey-nonkey,r>=1000,https://catalog.data.gov/dataset/c24b5ece-25c3-470d-9a90-b11eb92fdae9,9b0c7e57-95df-4e21-a1c2-10311360be0f,ascii,2,https://catalog.data.gov/dataset/2329d2f8-8fa7-4758-9e48-a5807fc97215,eb386018-e5f6-4c31-aeb5-8bbc3843279c,ascii,2,1,FALSE,TRUE,23.96904611,1,school staff demog,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/5c988cf7-b55c-4c0f-9aad-f85007cc0641,37a468ee-eaf7-42e4-b0c1-3450b86ee6de,ascii,0,https://catalog.data.gov/dataset/8221acc2-eaae-45e4-8473-dbd4d65b8699,86780a1f-a49b-4ce1-a368-1d16b5c5d13a,ascii,3,0.9,FALSE,FALSE,0.951325948,0,social security payments vs grants,year timestamp
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/445bdf94-d535-4d6d-ae8b-717279060167,3a364364-7fc5-4be7-a186-a3620b57c70a,ascii,4,https://catalog.data.gov/dataset/1ac26972-9561-478e-a8de-11ba0974820c,3f144bcb-ba31-4553-ade6-9de0b039d06a,UTF-8-SIG,0,0.9,FALSE,FALSE,0.958333333,0,co2 vs population/housing,incremental integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/e88c84b9-0e2f-4592-a829-ca3d2baf380d,84123ea1-269c-435c-8346-16b659dae3a1,ascii,1,https://catalog.data.gov/dataset/5a05255a-fa43-45e1-bbea-324cb82c7a7f,f61e6fc5-100c-4d66-8ce7-b2bb0e9d8394,UTF-8-SIG,0,0.9,FALSE,FALSE,1,0,surgery vs fire,year timestamp
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/7b642120-73dc-4533-9f68-83d8f32c80db,44054c0c-6343-440a-8a13-6af16b599c33,UTF-8-SIG,0,https://catalog.data.gov/dataset/9bdd60ec-59ee-440b-ae36-55cc983eeee5,9a48db90-2d85-4715-8dff-b7fd7530720b,UTF-8-SIG,0,0.9,FALSE,FALSE,1,0,crime vs mapping,incremental integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/25571c3b-4f11-4614-8eb7-d1155ae00fcd,11a5a182-410f-4bd1-b69b-2ad57e466f85,ascii,0,https://catalog.data.gov/dataset/b346ca51-da19-4d01-8da1-ebd76fa697aa,2b8df48d-6554-4680-8077-eefc7585abef,utf-8,0,0.9,FALSE,FALSE,1,1,smoke/tobacco,year timestamp
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/e77ed63f-7b54-4c66-a6c9-d8b23e102ddf,39c553f1-803b-48cc-8b1a-276b8c4793cf,UTF-8-SIG,29,https://catalog.data.gov/dataset/0cc103c3-37cc-4887-9fde-d13c19399bd2,78c798cb-23bc-4190-a2d2-3473c8d913a9,ascii,1,0.9,FALSE,FALSE,0.967917998,0,grants vs paleoclimatology,incremental integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/46975378-a51c-42ad-b06e-5aae9db45d16,0f2cca47-3e2f-4b7f-89e4-2e3ec6bf95fc,ascii,1,https://catalog.data.gov/dataset/401bcbd4-c3d3-49e8-8071-0f18301d6f2a,9ba78339-22c9-4e15-913c-37535f01dddc,ascii,0,0.9,FALSE,FALSE,0.980769231,1,patient claims vs alcohol impared fatalities,state
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/1b09d625-8e80-48e4-858b-82e20358067a,7d5048c2-9470-44e5-9914-6a8c93d8bc9b,ascii,3,https://catalog.data.gov/dataset/54062fc2-1610-4c74-95b0-cce06635a1d3,ad5820d9-aaf4-47e8-9e62-cd57960ebb54,UTF-8-SIG,2,0.9,FALSE,FALSE,0.999385749,0,health education vs geological survey,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/c0f2fc50-0067-4624-b6f0-b0dab8df63b6,4cd823b8-993b-493c-9631-cff55e79f65e,UTF-8-SIG,1,https://catalog.data.gov/dataset/a0dbe9e0-6965-4a94-9a1f-5082fa910c3e,a3c0f54d-cf14-4b53-9464-e90e498c6375,UTF-8-SIG,1,0.9,FALSE,TRUE,1,2,fish,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/f95ed835-7010-447e-9848-70dcedbcc949,25fd1104-d8b4-4a7e-b637-86aface1d104,ascii,1,https://catalog.data.gov/dataset/691cf8b8-9739-425d-a5ac-22a6d6812451,6f07bff2-46e9-4ff0-a1b2-e9bbe7a24ee9,ascii,4,0.9,FALSE,TRUE,0.996952829,1,labor vs solar electric,county
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/feff5d80-fe26-4795-bb4b-2d89572b54b1,78a3861a-3ec3-4156-b1fd-0fe43059534f,UTF-8-SIG,2,https://catalog.data.gov/dataset/7f9978ce-345f-40d8-9bc8-cf3290e6f056,fb26f325-f428-4363-becb-3eb3bd2e4e99,ascii,1,0.9,FALSE,FALSE,0.924060329,0,mapping vs sidewalks,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/e2fb2673-c331-47fb-be5a-0d4fe828faab,406a0497-1fb7-458a-877d-bd87993f43a0,ascii,9,https://catalog.data.gov/dataset/fb3a33b3-4648-4a62-8335-fcbe163f9bce,b9544f68-b93c-4994-a3c5-a2bdeae684e8,ascii,5,0.9,FALSE,TRUE,0.999363057,1,death stats,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/d0144dbb-99e7-477e-8b9d-9e4f4dca7fba,bb7c3e41-9e64-4ca4-8382-0b5ba59dc411,ascii,1,https://catalog.data.gov/dataset/5a05255a-fa43-45e1-bbea-324cb82c7a7f,f61e6fc5-100c-4d66-8ce7-b2bb0e9d8394,UTF-8-SIG,0,0.9,FALSE,FALSE,1,0,surgery vs fire,year timestamp
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/5289973c-6650-4365-a1eb-9e5359ea52fc,2e69be84-d9e8-4543-a5d2-8c43dff56892,ascii,1,https://catalog.data.gov/dataset/034561f2-c689-4bbc-b929-29421677a192,8037af50-39cc-4aed-b113-3e9e37676331,ascii,1,0.9,FALSE,FALSE,1,1,health,city
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/bd15cfbd-be49-4ea8-a4ea-7ebe605f27c9,82d301d0-d07d-47e8-82d9-577fd3918931,UTF-8-SIG,1,https://catalog.data.gov/dataset/96d94082-c228-4753-adc1-422551988b77,9cf3456e-443b-4b8a-bf8f-adcac6f614a7,UTF-8-SIG,1,0.9,FALSE,TRUE,1,2,fish,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/8a9fafd6-9cb6-4dff-9958-a53f23cd9b20,3c71601c-98d8-490d-ab2d-56209ea7616c,UTF-8-SIG,2,https://catalog.data.gov/dataset/c1344020-c4e3-4240-96cf-851bdaff5d62,a7ef1ebc-55ad-40cd-9ee3-b8082c5ecd3e,UTF-8-SIG,4,0.9,FALSE,FALSE,0.97440455,1,health vs income to poverty,integer
US,key-nonkey,r>=1000,https://catalog.data.gov/dataset/445bdf94-d535-4d6d-ae8b-717279060167,6f338216-312f-4f5f-83fb-6c7e65e8d98b,ascii,4,https://catalog.data.gov/dataset/05126761-dbe6-4d7e-ae67-c0450edbbd64,c68cef3c-b70a-4aa3-bd13-0ad435a46c83,ascii,1,0.9,FALSE,FALSE,0.916666667,0,co2 vs paleoclimatology,incremental integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/4c47b1af-09f2-4109-aa67-5624e3e7a48a,751ad277-2ce3-458e-91a0-8391bfb54c11,ascii,0,https://www.data.gov.uk/dataset/4c47b1af-09f2-4109-aa67-5624e3e7a48a,99f07d48-2c98-4246-900c-f6a17e4e77de,ascii,3,1,TRUE,TRUE,1,1,parking income,string
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/763512dd-d7ce-4d87-85cf-1180f9a9aa55,2f9740d5-08c0-427d-9347-95bed02e6886,ascii,0,https://www.data.gov.uk/dataset/763512dd-d7ce-4d87-85cf-1180f9a9aa55,7ca0c2f5-3aa9-4539-b4f5-ab25730ab51e,ascii,0,0.9,TRUE,TRUE,0.9375,1,election results,incremental integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/46dfa0df-a80e-46a2-914a-28095ddf2964,da4be8f1-cf58-41f4-8b4f-8335e546ab33,ascii,0,https://www.data.gov.uk/dataset/a0cb1d9d-0ab6-44f3-9491-c512a501cdda,e3253b79-e668-4629-b681-f9606f9e8c3c,ascii,0,1,FALSE,TRUE,1,2,food,date timestamp
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/971d4b06-b6bd-4fe1-9938-d90fb11835a1,9a5a5ce8-bcc1-4599-acf5-3684a8cad0d8,ascii,1,https://www.data.gov.uk/dataset/59e74e1c-3747-49bd-a1c3-0b104e6cc8aa,f18da876-9eb8-4e53-a3c4-cc303d427931,ascii,1,0.9,FALSE,TRUE,0.977011494,2,pupils,string
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/ce033848-721d-4596-a495-3e92fa741616,29b7df73-d4c2-48cf-9c3f-d43f9728698b,UTF-8-SIG,0,https://www.data.gov.uk/dataset/f9e3d40e-839c-4d99-81aa-4eb1e2218592,4990b537-e5bf-4784-a929-5304cdde018a,UTF-8-SIG,0,1,FALSE,FALSE,1,0,care systems vs boundaries,incremental integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/77957536-865b-4d8b-959e-17b3eb5f3f7c,6433f5bb-b00d-4375-a9cc-2824860d236f,UTF-8-SIG,0,https://www.data.gov.uk/dataset/4978f696-8a6e-4128-b094-155a6c8390b8,ee97297a-2cfa-4140-968c-fabb8a266535,UTF-8-SIG,0,0.9,FALSE,TRUE,0.9,0,boundaries vs water,incremental integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/c5190353-d5c2-484c-a7b8-f37c7315a154,284c7c5e-866c-4f13-a9cd-70b8bac438ba,UTF-8-SIG,0,https://www.data.gov.uk/dataset/ee92b634-62ea-4215-ad60-4caa3c6e0e34,adb2640f-dd29-4387-b2e5-ab578342b9a2,UTF-8-SIG,2,1,FALSE,FALSE,1,2,lookup vs boundaries,char code
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/559265cc-ff33-432c-b5ab-6d7a6bb34302,01c5c5b1-c9c3-4470-9d29-ef610b8a9a6d,ascii,0,https://www.data.gov.uk/dataset/fc09382f-88be-47cf-809f-b0f8491492d6,fffab478-87d9-431c-8234-b1a462c8bdb1,ascii,0,0.9,FALSE,TRUE,0.959183674,1,school admissions,integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/a0cb1d9d-0ab6-44f3-9491-c512a501cdda,5e6002dd-6c9b-4c45-a354-dbed7771ffe4,ascii,0,https://www.data.gov.uk/dataset/44dca9c7-6c06-46d1-9816-f47b3bd652e3,6cb3f075-f74e-4ec6-b1e8-f480531571a7,ascii,0,1,FALSE,FALSE,1,2,food,date timestamp
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/69075e6d-a300-45e0-ba43-f63201868aa3,408d3ea7-7d75-4924-9578-149ab8d6df5e,utf-8,0,https://www.data.gov.uk/dataset/69075e6d-a300-45e0-ba43-f63201868aa3,e96647fb-af08-474c-a969-7a30b86f5024,utf-8,0,0.9,TRUE,TRUE,0.9,1,organogram,integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/2ff5592b-7018-41b1-9c33-36cbbc76ff20,486b6fc1-ba35-49f2-b1e3-ae3ce2d0addd,UTF-8-SIG,0,https://www.data.gov.uk/dataset/3913135e-d9d3-48a3-be43-f6208810083d,5c45e3e6-33f4-4ad4-90bc-e75096335306,UTF-8-SIG,2,1,FALSE,FALSE,1,1,constutiences,incremental integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/763512dd-d7ce-4d87-85cf-1180f9a9aa55,a4f94a73-048b-4e3e-bca6-57a1fc3c74e1,ascii,0,https://www.data.gov.uk/dataset/763512dd-d7ce-4d87-85cf-1180f9a9aa55,b8fadc9f-2a94-4a43-a23b-44a1ab5637f9,cp775,0,0.9,TRUE,TRUE,0.8,1,council election,incremental integer
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/27d4c0ea-9148-44a9-b6f5-9a70401a339e,2442697b-c4cc-484d-80bb-6730f8f595c4,ascii,1,https://www.data.gov.uk/dataset/27d4c0ea-9148-44a9-b6f5-9a70401a339e,3fdb24fe-892e-4546-ae8f-aebb2c38d086,ascii,1,0.9,TRUE,TRUE,0.947368421,1,pupils,string
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/ba3c0364-e324-4b89-b286-139a03c1acf8,0784b91e-b9d8-4a9b-b673-439bbed5ba9a,ascii,0,https://www.data.gov.uk/dataset/cd02086a-16a0-44f7-98e4-354cc24e19b8,0eb4d50c-b172-4d16-83dd-8e6ebc9dd04e,ascii,0,1,FALSE,TRUE,1,1,crime stats,string
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/fb2482ce-47c8-42ff-a9e9-3d9e119f56af,c8648fe5-70b4-495f-aeee-72d6a5e18f82,ascii,0,https://www.data.gov.uk/dataset/cf694098-ff0f-443b-93a1-09cbc098cb57,f6c485e2-979c-4433-b827-a108b226f0ad,ascii,0,0.9,FALSE,TRUE,0.970588235,1,voting results,char code
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/c5004352-fe97-4bd5-8f2e-02554c02c2ba,1ead08dc-fe17-4f9c-b3dd-1ddc0e2fbdaf,ascii,0,https://www.data.gov.uk/dataset/c5004352-fe97-4bd5-8f2e-02554c02c2ba,d8ce8b45-4c62-4561-9cd7-7aa3ce74113b,ascii,0,0.9,TRUE,TRUE,0.947368421,1,agriculture,year timestamp
UK,key-key,10<r<100,https://www.data.gov.uk/dataset/5f8d2dec-fa90-47e7-9ffc-7e5723cf61d5,4db2256c-1f31-4ac4-adb3-947ae9fe79e6,ascii,0,https://www.data.gov.uk/dataset/a7a51a87-431c-482c-bfe7-84b6059c1c0b,9996f06b-8cfc-488d-b149-ba55dae86d37,ascii,9,0.9,FALSE,FALSE,0.954545455,2,voting results,city
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/3364e9a0-57e8-4dce-897c-19d44eddde67,41c518e5-9024-444d-9939-1ebf0f09ae8d,ascii,3,https://www.data.gov.uk/dataset/00eb47de-61d6-4c5d-af10-01fa551bee62,5452a651-ee1c-46ee-a90f-9c913a8b867f,ascii,3,0.9,FALSE,TRUE,2.273584906,1,environment,char code
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/6465d2bf-fe70-42a0-83a5-21f4621139d7,268f7215-3d91-4e20-a5d0-f6f1cea199f7,windows-1250,7,https://www.data.gov.uk/dataset/6465d2bf-fe70-42a0-83a5-21f4621139d7,57e17dce-0718-46eb-b315-8056ca7c38f3,utf-8,7,1,TRUE,TRUE,5.526315789,1,organogram,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/77d2f25e-cc5a-495a-9e6c-d2fe2e3b6869,2db8e812-54ee-4557-bd0d-ea900e1147da,windows-1250,7,https://www.data.gov.uk/dataset/9d8ff1b4-57ce-4235-8f6f-2378fe0311d6,4a06daf2-beea-4da7-8f9b-cafc6cfe91c4,ascii,7,1,FALSE,TRUE,4.494221158,1,planning vs nursery schools,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/4394bd59-949b-4c50-a8af-c917514a9c2e,678c0ef7-4a33-450c-a463-b53a8d38a14c,windows-1250,4,https://www.data.gov.uk/dataset/4394bd59-949b-4c50-a8af-c917514a9c2e,dd324656-7703-4d51-bae5-97b17a02609a,windows-1250,4,1,TRUE,FALSE,8.830985915,1,government spending,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/7574cad4-6eb2-4a84-ac47-9e156327df60,cdd52033-3815-4037-9906-23ebafd06695,ascii,5,https://www.data.gov.uk/dataset/f43ded48-4123-44ce-bb87-e8eaf51d0923,f0aeff68-36b2-4984-8e38-b76bf183af4b,Windows-1252,5,0.9,FALSE,FALSE,3.113309353,0,food import vs government spending,integer
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/19df755a-c725-4031-a76b-f234ebec9543,1d8909d4-b098-41d7-a414-09ccaae6c571,Windows-1252,0,https://www.data.gov.uk/dataset/9f1b1f2a-b5d5-447a-bfae-d1c29afb3755,e2608574-045c-4b0a-9ead-7fa6dc3e4b34,ascii,0,0.9,FALSE,TRUE,1.544715447,1,government spending vs meetings,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/e7065640-4983-4a3b-a804-ab1fc9f99a2d,3c67595a-fe7b-43cc-8d40-07d4c7d7c277,ascii,0,https://www.data.gov.uk/dataset/cc2bafc1-3d3b-4ee7-a48c-98265218e24d,e2cedfe7-96b8-4fb5-b619-68e43cbe2f5f,ascii,0,0.9,FALSE,TRUE,1.875,1,cattle population,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/cd02086a-16a0-44f7-98e4-354cc24e19b8,73d62e50-9d4b-416c-b78f-5d793886df03,ascii,2,https://www.data.gov.uk/dataset/ba3c0364-e324-4b89-b286-139a03c1acf8,d7b2f8ab-f33d-47b8-9cfc-d0ecac4d2664,ascii,4,1,FALSE,TRUE,1.166666667,1,crime stats,number
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/0e48fb98-b477-4c73-911a-8d7d41a8d36a,30eb47d8-b1db-478d-bb24-8d0f215578de,ascii,25,https://www.data.gov.uk/dataset/89d0aef9-e2f9-4d1a-b779-5a33707c5f2c,33ac9b60-7e70-4a5e-9d34-fd9f5db01069,ascii,1,0.9,FALSE,FALSE,11.08532934,0,population projection vs crime stats,integer
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/32d84c62-8320-46d1-a583-504e2397646a,0f32718a-3f5b-4f9c-88e6-3f8cad755eb0,ascii,5,https://www.data.gov.uk/dataset/32d84c62-8320-46d1-a583-504e2397646a,8583c160-0229-498e-8eec-4c04380c3b7c,ascii,4,0.9,TRUE,FALSE,1.027027027,1,grants to community,string
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/f0bf18ca-996f-4402-b266-f0dddcf2c5e1,8421b26a-9071-4b11-b145-3020bec9cfdd,utf-8,10,https://www.data.gov.uk/dataset/f0bf18ca-996f-4402-b266-f0dddcf2c5e1,94c45496-1e22-4f00-9093-ab69ed58345b,utf-8,10,0.9,TRUE,TRUE,4.902439024,1,organogram,integer
UK,nonkey-nonkey,10<r<100,https://www.data.gov.uk/dataset/91765ff4-743f-4ba8-bfde-737bd1d0f921,95955d3d-7b42-4dbf-985d-cf390f2b3491,windows-1250,0,https://www.data.gov.uk/dataset/0351cb08-2fcc-43df-914a-c1822d82b766,bd60db76-065b-4e10-8657-ff60f139913b,windows-1250,2,1,FALSE,FALSE,3.336270191,1,government spending,date timestamp
