tableID,datasetID,publisher,desc
23999313-dd3b-4c09-9cd9-5dd0ffe5b56a,c253367b-c18b-4894-ab11-10e98b486fe1,CAL FIRE,"<div>The fire perimeter and prescribed fire feature service provides a reasonable view of the spatial distribution of past fires. Because of missing perimeters (see Use Limitation) this layer should be used with care in statistical analysis and reporting.<span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'> Includes separate layers for just large fires (5000+ acres and last 5 years) and by decade (since 1950). The
data and service is updated annually with fire perimeters from the previous fire 
season. This service represents the latest official release, and is 
updated annually when a new version is released. As of May 2021, it 
represents fire20_1.</span></div><div><br /></div><ul><li>California Fire Perimeters (all): Includes all CAL FIRE fire history.  It is scale dependent and starts 
displaying at the country level scale. </li></ul><div><br /></div><ul><li>Recent Large Fire Perimeters (&gt;=5000 acres):  Includes a subset of large fires  last 5 years of fires 2016-2020, symbolized with color by year and  is scale dependent and starts 
displaying at the country level scale. Year-only labels for recent large fires.</li></ul><div><br /></div><ul><li>California Fire Perimeters (1950+):   

Full labels included only for 2015+ Large Fires, symbolized by decade, and those all display starting at <span style='display:inline !important; background-color:rgb(255, 255, 255); color:rgb(76, 76, 76); font-family:&quot;Avenir Next&quot;,&quot;Avenir&quot;,&quot;Helvetica Neue&quot;,&quot;Helvetica&quot;,&quot;Arial&quot;,sans-serif; font-size:15px; font-style:normal; font-variant:normal; font-weight:400; letter-spacing:normal; text-align:left; text-decoration:none; text-indent:0px; text-transform:none; word-spacing:0px;'>country level scal</span>e. <br /></li></ul><div><br /></div><ul><li>Prescribed Burns:  begin displaying at <span style='display:inline !important; background-color:rgb(255, 255, 255); color:rgb(76, 76, 76); font-family:&quot;Avenir Next&quot;,&quot;Avenir&quot;,&quot;Helvetica Neue&quot;,&quot;Helvetica&quot;,&quot;Arial&quot;,sans-serif; font-size:15px; font-style:normal; font-variant:normal; font-weight:400; letter-spacing:normal; text-align:left; text-decoration:none; text-indent:0px; text-transform:none; word-spacing:0px;'>country level scal</span>e.</li></ul><div><div style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'><br /></div> <br /></div><div><br /></div><div><span style='font-size:11.0pt; font-family:&quot;Calibri&quot;,sans-serif;'><br /></span></div>"
a44e9797-8b83-45df-9e61-31576053697c,2b2089a9-8e4f-4b61-91ff-33e985e5ab08,data.nola.gov,"Location of traffic cameras throughout New Orleans, which detect speeding or red light infractions."
2b8ac596-f687-4853-96d4-cc5559b44561,985ac9cb-49a6-430e-8c4e-24ed6e0a1a11,California Department of Fish and Wildlife,"The northern Sierra Nevada foothills wildlife connectivity project modeled wildlife corridors for 9 focal species between 238 landscape blocks within the northern Sierra Nevada foothills and neighboring ecoregions. We followed the least-cost corridor techniques described by Beier et al. (2007). This analysis identified the least-cost corridor, or the best potential route for each species, between neighboring landscape blocks. The data needed for a least-cost corridor analysis are a resistance raster and landscape blocks. The resistance raster is the inverse of the species distribution model (SDM) output (i.e., Maxent or BioView habitat models, which rank habitat suitability across the landscape from 0-100 for each species). We identified habitat patches for each focal species within each landscape block, and connected those habitat patches using the least-cost corridor models. The least-cost corridor model does not identify barriers, risk and dispersal. We removed urban areas and areas of unsuitable/non-restorable habitat from the corridors and then inspected the corridor to make sure they were continuous. We examined the amount of predicted suitable habitat in each corridor, and measured the distance between habitat patches within each corridor to make sure it was within the maximum dispersal distance for that focal species. If the corridors did not meet these rules then habitat patches on the border of the corridor were added to meet the selection requirements. For more information see the project report at [https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=85358]."
1f3a5b7c-3ae3-42e3-a931-36506a947dbc,5aba6740-e267-451b-95b5-a5b4e6c8e242,California Ocean Protection Council,"The South Coast Study Region (SCSR) encompasses a broad section of southern California including both mainland and island coastal regions.  The exceptionally high diversity of marine life in this region is largely due to the mixing of several major oceanographic current systems, and the region is characterized by strong gradients in environmental conditions. Rocky shores characterize approximately 26.83% of the SCSR, and in many areas attract a large number of individuals who frequent the intertidal zone for recreation, education, and for collecting flora and fauna for food, fish bait, or decoration. Rocky intertidal ecosystems are one of the most heavily human-­‐impacted ecosystems along the mainland southern California coast (in addition to sandy beaches) due to their ease of access, and has made them particularly vulnerable to the negative effects of human activities resulting from both extraction (harvesting and collecting) as well as physicaldisturbance (trampling, overturning and handling)."
b8305783-19a1-46ee-81e1-29a0080f1b95,73e9243c-6c7d-4255-b7c1-1bbd08249da9,opendata.maryland.gov,"<b>Summary</b>
The daily cumulative total of COVID-19 tests administered in Maryland and the average percent daily positive rate.

<b>Description</b>
Testing volume data represent the static daily total of PCR COVID-19 tests electronically reported for Maryland residents; this count does not include test results submitted by labs and other clinical facilities through non-electronic means. The percent positive rate is a seven-day rolling average of positive results as a percentage of all tests. Data are lectronic lab reports from NEDDSS.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata."
de80c82d-6ab9-43ce-8c06-1a93ffdeba43,4d827dec-eed4-4f2f-8452-69fd3f8f3dc6,data.austintexas.gov,"This report is the result of Austin City Code 6-7’s Energy Conservation Audit and Disclosure Ordinance approved in November 2008 (amended in April 2011) to improve the energy efficiency of homes and buildings that receive electricity from Austin Energy. The ordinance meets one of the goals of the Austin Climate Protection Plan, which is to offset 800 megawatts of peak energy demand by 2020. This report contains information on residential dwellings that have reported the results of the ECAD audit (*) to the City of Austin prior to 2014. For information on ECAD exemptions and other requirements, see Austin City Code Chapter 6-7. 
*Note – (*) Data reported by Residential Energy Auditors"
93945aa0-779b-4905-aa1a-3a75f7d90c0b,cc4d25c2-9936-435f-9604-73e81d1173e0,California Department of Fish and Wildlife,"The database represents point locations and associated stand assessment data collected within aspen stands in the Plumas National Forest, Beckwourth Ranger District (Plumas County); field surveys and assessments were conducted by trained USFS staff. This is the current completed data set for aspen distribution of land administered by this agency. Aspen stands were assessed and delineated using a protocol developed by the lead investigators at the Beckwourth Ranger District. Data captures location and vegetative characteristics of aspen stands. Associated with this point layer is a polygon layer (PLUMAS_NF_POLY) containing aspen stands delineated in conjunction with the aspen assessment information. Data Compilation: The Aspen Delineation Project (ADP) is a collaborative effort of the U.S. Forest Services Pacific Southwest Region, the California Department of Fish and Games Resource Assessment Program, and the California Office of Bureau of Land Management. Principal Investigator for ADP is David Burton; visit: www.aspensite.org for more information regarding the ADP. The Department of Fish and Games, Resource Assessment Program compiled this information from the collaborating agencies and other researchers, and formatted the data into a common database for the purpose of facilitating access to data related to the conservation of Quaking Aspen in California. This information portal falls within the ADP goals to help agencies and land managers identify, map, treat, and monitor aspen habitats. This dataset is a portion of a master database compiled during a year long effort in 2005 to pull together current GIS layers and maps depicting Aspen communities in California."
10a49056-10f0-4b72-a3e4-62119db35df1,445bdf94-d535-4d6d-ae8b-717279060167,National Institute of Standards and Technology,"Hourly observations of carbon dioxide (CO2) and methane (CH4) mole fractions in dry air from tower- and rooftop-based sites in the Los Angeles Megacity Carbon Project network (currently 11 stations, with a 12th to be added in 2021).  Carbon monoxide (CO) observations exist at several stations in this network but are not included in this data release pending additional calibration verification.  Please contact the authors for higher frequency data, which are available on request.  Data files are comma delimited (CSV).  Measurements of each species may be from two or more different heights above ground.  Site locations, heights, and other information are in a separate ASCII (CSV) file (LAM_sites.csv).  Data are currently reported for the years 2015-2019, with planned annual updates. An ASCII Readme file (LAM_Readme_2021) is also posted.  CO2 data are reported on the NOAA/WMO X2007 calibration scale. A full revision on the NOAA/WMO X2019 scale for CO2 is forthcoming, and will be linked here.  CH4 data are reported on the NOAA/WMO X2004A calibration scale.  The present revision contains no substantial changes from a prior release (R0) of these data for 2015 and 2016, formerly available at megacities.jpl.nasa.gov, other than minor revisions to concentrations from updated calibrations of standards and the addition of an uncertainty. Current update: May 3, 2021."
67b3d471-2245-4e42-ac9d-4c7f78f940c3,4fb0e2d7-79aa-4146-944e-ea4d640e4161,National Institute of Standards and Technology," Hourly observations of CO2 and CH4 from tower-based sites in the NIST Northeast Corridor network (currently 23, but more may be added in future updates); CO observations from one site. Data files are comma delimited (CSV). Measurements of each species may be from two or more different heights above ground. Site locations, heights, and other information is in a separate ascii (CSV) file (NEC_sites.csv). Data is currently reported for the years 2015-2019, with planned annual updates. An ASCII Readme file (NEC_Readme_10052020) is also posted, along with an Updates_10052020.txt file that includes information on updates.  Current update: Nov 11, 2020.See also associated publication (Karion et al., Earth System Science Data, 2020): https://doi.org/10.5194/essd-12-699-2020"
7fda4b56-b650-4b05-b4ad-19258e06808b,cb5ea353-7be6-463a-9c38-6742d1608f32,data.iowa.gov,This map shows the school district boundaries for public school districts for the 2007-2008 school year.
